,Compound,Date,Negative,Neutral,Positive,Tweets Ago,User,text
254,0.0,Wed Aug 29 00:01:05 +0000 2018,1.0,0.0,0.0,3,@CNN,A tale of two refugee girls | By Angelina Jolie via @CNNOpinion https://t.co/T8IV5Hq92F https://t.co/Kf3mnGf0UO
255,-0.4767,Tue Aug 28 23:51:03 +0000 2018,0.853,0.147,0.0,3,@CNN,Former Papa John's chairman John Schnatter says he believes he's being scapegoated for the pizza chain's poor perfo… https://t.co/CzYxf5brI5
256,-0.7506,Tue Aug 28 23:47:38 +0000 2018,0.782,0.218,0.0,3,@CNN,"RT @OutFrontCNN: ""Never, ever has any president come even close to saying if my side loses there's going to be violence. I think it is irre…"
257,-0.5563,Tue Aug 28 23:41:01 +0000 2018,0.841,0.159,0.0,3,@CNN,"Air pollution could be more damaging to our health than previously thought, according to a new study, which found t… https://t.co/tYL8nukK4A"
258,0.0,Tue Aug 28 23:31:05 +0000 2018,0.702,0.149,0.149,3,@CNN,"Supreme Court nominee Brett Kavanaugh will be introduced by Republican Sen. Rob Portman of Ohio, former Secretary o… https://t.co/uOTbCpMwru"
259,0.0,Tue Aug 28 23:27:07 +0000 2018,1.0,0.0,0.0,3,@CNN,"RT @OutFrontCNN: ""One of the lessons I've learned the most from him was the absolutely essential nature of American leadership around the w…"
260,-0.5423,Tue Aug 28 23:21:13 +0000 2018,0.759,0.241,0.0,3,@CNN,Arizona polls to close on time after Election Day snafu https://t.co/1uWpz1e8qk https://t.co/X40iSR1yQI
261,0.4215,Tue Aug 28 23:21:05 +0000 2018,0.865,0.0,0.135,3,@CNN,"Nearly 2.3 million cases of chlamydia, gonorrhea and syphilis were diagnosed in the United States in 2017, accordin… https://t.co/maxaNUMjFK"
262,0.0,Tue Aug 28 23:18:11 +0000 2018,1.0,0.0,0.0,3,@CNN,Uber is pivoting to e-bikes and scooters for short rides as its business model changes https://t.co/dNd7pCDFJj https://t.co/15LLZcTKrf
263,0.0,Tue Aug 28 23:16:23 +0000 2018,1.0,0.0,0.0,3,@CNN,"Usually, politics and slime go hand-in-hand. ""Sliming"" a political opponent is well-worn tradition, after all.

But… https://t.co/G3Gwd9uP5W"
264,0.3612,Tue Aug 28 23:13:53 +0000 2018,0.902,0.0,0.098,3,@CNN,"RT @OutFrontCNN: ""This is a President that seems like he is lashing out at anyone and I think it's because the walls are closing in,"" says…"
265,0.128,Tue Aug 28 23:11:03 +0000 2018,0.783,0.097,0.12,3,@CNN,Senate Majority Leader Mitch McConnell cut a deal with Democratic leaders in the upper chamber to clear a slate of… https://t.co/Zn2gj4cf3g
266,0.0,Tue Aug 28 23:07:20 +0000 2018,1.0,0.0,0.0,3,@CNN,"RT @OutFrontCNN: It's election day in Arizona, Florida, and Oklahoma. Follow for live updates. https://t.co/GxZ8IRdS3v https://t.co/J1Iz5Nt…"
267,0.0,Tue Aug 28 23:01:04 +0000 2018,1.0,0.0,0.0,3,@CNN,Mike Pence's plan to outlast Trump | By Michael D'Antonio and Peter Eisner via @CNNOpinion https://t.co/nFaFZcR7Hv https://t.co/2mRdKYTCX3
268,0.0,Tue Aug 28 23:01:00 +0000 2018,1.0,0.0,0.0,3,@CNN,Researchers used a manned submersible to bring back the first images of a deep-sea coral reef off the coast of Sout… https://t.co/cb4QFVHJAR
269,0.6486,Tue Aug 28 22:52:07 +0000 2018,0.741,0.0,0.259,3,@CNN,Sofia Sanchez had two wishes for her 11th birthday. The first came true earlier this month when Drake surprised her… https://t.co/UPLxJCXx5r
270,0.0,Tue Aug 28 22:45:00 +0000 2018,1.0,0.0,0.0,3,@CNN,GoPro CEO Nick Woodman says the company hasn't been hit by President Trump's tariffs against China yet -- but they… https://t.co/XRwSYMsDU0
271,-0.8176,Tue Aug 28 22:43:21 +0000 2018,0.717,0.283,0.0,3,@CNN,A former police officer in the Dallas suburb of Balch Springs was found guilty of murder in the shooting of Jordan… https://t.co/L0TkbxwxUm
272,0.1027,Tue Aug 28 22:38:34 +0000 2018,0.827,0.079,0.094,3,@CNN,"RT @CNNSitRoom: ""This President has to be willing to accept the will of the American people when it comes to an election, and stop threaten…"
273,-0.4404,Tue Aug 28 22:35:13 +0000 2018,0.873,0.127,0.0,3,@CNN,The owner of a company that builds 3D-printed guns said he has begun selling blueprints of the weapons to elude a c… https://t.co/i8RlYoOzEA
274,-0.6486,Tue Aug 28 22:30:48 +0000 2018,0.763,0.185,0.052,3,@CNN,RT @CNNSitRoom: Democratic Senator Blumenthal says he’s talked to a number of Republican colleagues and thinks ”there would be holy hell to…
275,-0.7184,Tue Aug 28 22:30:00 +0000 2018,0.727,0.273,0.0,3,@CNN,"Meet the Arab superhero fighting crime and smashing stereotypes. Emara doesn't wear spandex, skintight leather or m… https://t.co/T2BkzI0arL"
276,-0.5994,Tue Aug 28 22:28:51 +0000 2018,0.83,0.17,0.0,3,@CNN,"Veteran David Carrasco gave his own Vietnam War medallion to the late Sen. John McCain's wife, Cindy McCain, outsid… https://t.co/CwUpC3f6gA"
277,-0.872,Tue Aug 28 22:25:07 +0000 2018,0.568,0.432,0.0,3,@CNN,"Illinois authorities are investigating allegations of neglect after a fire in Chicago killed 10 children, officials… https://t.co/7cQ4IhdTOK"
278,0.0,Tue Aug 28 22:20:05 +0000 2018,1.0,0.0,0.0,3,@CNN,"Facing scrutiny for hush money payments to a porn star and a former Playboy model, Trump pleaded with evangelical l… https://t.co/wqs33Je3GO"
279,0.0,Tue Aug 28 22:15:15 +0000 2018,1.0,0.0,0.0,3,@CNN,Senate Republicans are sending decidedly mixed messages about how they feel about the future of Attorney General Je… https://t.co/aZufhL6bgH
280,0.0,Tue Aug 28 22:11:48 +0000 2018,1.0,0.0,0.0,3,@CNN,"It's election day in Arizona, Florida, and Oklahoma. Follow for live updates. https://t.co/ufORF8aN3n https://t.co/2La3w5ES7x"
281,0.0,Tue Aug 28 21:50:07 +0000 2018,1.0,0.0,0.0,3,@CNN,HBO has quietly dropped erotic late-night programming from its lineup https://t.co/h5A8TbI0d0 https://t.co/xAo7NNNSbL
282,0.4767,Tue Aug 28 21:40:10 +0000 2018,0.744,0.0,0.256,3,@CNN,JPMorgan just made another high-profile artificial intelligence hire https://t.co/QxeypaK99l https://t.co/Fi7Mj3hzSp
283,0.25,Tue Aug 28 21:35:00 +0000 2018,0.889,0.0,0.111,3,@CNN,"Without evidence, Trump reiterated claims about Google's search results, saying the company is ""taking advantage of… https://t.co/4TAekVTE8w"
284,-0.4019,Tue Aug 28 21:30:09 +0000 2018,0.856,0.144,0.0,3,@CNN,Bubble gum-flavored children's Advil is being recalled after customer complaints identified that the dosage cup pro… https://t.co/GzQkiLagWL
285,0.1531,Tue Aug 28 21:29:22 +0000 2018,0.926,0.0,0.074,3,@CNN,"Canada looks to join the US-Mexico trade talks, but Prime Minister Justin Trudeau says he will only sign a new deal… https://t.co/f7KWE2EP5i"
286,-0.3182,Tue Aug 28 21:25:05 +0000 2018,0.892,0.108,0.0,3,@CNN,"A day out from their big-ticket debate, a leaked email has brought up the temperature in the race between New York… https://t.co/tOBU6p437p"
287,0.0,Tue Aug 28 21:20:09 +0000 2018,1.0,0.0,0.0,3,@CNN,John McCain's goodbye is in classic tradition of George Washington's Farewell Address | By John Avlon via… https://t.co/N20oEjUFqJ
288,-0.4019,Tue Aug 28 21:15:03 +0000 2018,0.711,0.182,0.107,3,@CNN,"UN Secretary General addresses the body's Security Council regarding the Rohingya refugee crisis, calling for the M… https://t.co/jmZ6SzmjCy"
289,-0.6249,Tue Aug 28 21:10:07 +0000 2018,0.823,0.177,0.0,3,@CNN,"A 9-year-old ended his own life on Thursday, shortly after coming out as gay and being bullied at school, according… https://t.co/6CA5J2nxad"
290,0.0,Tue Aug 28 21:00:14 +0000 2018,1.0,0.0,0.0,3,@CNN,Elon Musk is lashing out on Twitter again https://t.co/FsmJvIngcP https://t.co/N1eC508CRK
291,0.3612,Tue Aug 28 20:55:04 +0000 2018,0.844,0.0,0.156,3,@CNN,The top elections official in Arizona's most populous county said he will petition to extend voting hours in the pr… https://t.co/RhO0mV4Sv0
292,0.7096,Tue Aug 28 20:50:04 +0000 2018,0.742,0.0,0.258,3,@CNN,Country music stars were tweeting bright and early after the nominations for the 2018 CMA Awards were announced… https://t.co/AvD492IvHc
293,-0.3612,Tue Aug 28 20:40:04 +0000 2018,0.878,0.122,0.0,3,@CNN,"GOP Sen. Lindsey Graham this week argued that President Trump deserves to replace Attorney General Jeff Sessions, s… https://t.co/5gQAie2tx0"
294,-0.5095,Tue Aug 28 20:38:51 +0000 2018,0.87,0.13,0.0,3,@CNN,"RT @TheLeadCNN: “Lindsey Graham, in a very unfortunate way in my opinion, has decided to carry water for Trump – for whatever reason, he th…"
295,0.5574,Tue Aug 28 20:30:07 +0000 2018,0.787,0.0,0.213,3,@CNN,"Whole Foods doesn't look much different since Amazon bought it a year ago, but incumbents like Walmart, Kroger, Cos… https://t.co/ElGGwqwBjL"
296,0.7906,Tue Aug 28 20:25:00 +0000 2018,0.72,0.0,0.28,3,@CNN,"This is how Ruth Bader Ginsburg, the oldest sitting Supreme Court Justice, stays in shape. She attributes her long… https://t.co/E3sd6jOm1p"
297,0.5859,Tue Aug 28 20:20:44 +0000 2018,0.758,0.0,0.242,3,@CNN,RT @CNNMoney: S&amp;P 500 gains a fraction of a point. Nasdaq gains 0.2%. Dow finishes up 14 points. https://t.co/E9IkqtvczQ
298,-0.7845,Tue Aug 28 20:20:04 +0000 2018,0.723,0.277,0.0,3,@CNN,"A dozen prisoners have died in the custody of Mississippi authorities this month and, with the exception of two dea… https://t.co/JuBp9bt2qu"
299,0.25,Tue Aug 28 20:16:54 +0000 2018,0.889,0.0,0.111,3,@CNN,"Without evidence, Trump reiterated claims about Google's search results, saying the company is ""taking advantage of… https://t.co/leGoaC1RUF"
300,0.5267,Wed Aug 29 07:30:00 +0000 2018,0.825,0.0,0.175,4,@FoxNews,Catherine Herridge reports on Justice Department official Bruce Ohr testifying to House lawmakers Tuesday about his… https://t.co/gKmBsC2TZR
301,0.0,Wed Aug 29 07:21:18 +0000 2018,1.0,0.0,0.0,4,@FoxNews,A section of a street in Times Square was cordoned off Tuesday after a swarm of bees made their home atop a hot dog… https://t.co/ofePtcHiJf
302,0.8225,Wed Aug 29 07:15:00 +0000 2018,0.568,0.0,0.432,4,@FoxNews,"Stuart Varney: “It’s a win for President Trump, it’s a win for America.” https://t.co/AXmW5e2Iwp"
303,0.0,Wed Aug 29 07:07:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"Elon Musk renews 'pedo' controversy, asks if it's 'strange' the British diver hasn't sued https://t.co/Sdnu2Vh5w1"
304,0.0,Wed Aug 29 07:00:02 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"""It wasn't an option to sit there and continue to watch the house burn with people inside of it.""

Texas Police Off… https://t.co/G0SKSh3MBK"
305,0.0,Wed Aug 29 06:53:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,An American flag flies at half-staff outside of the U.S. Embassy in London to commemorate the late @SenJohnMcCain o… https://t.co/KeklQyqP6H
306,0.6369,Wed Aug 29 06:45:00 +0000 2018,0.698,0.0,0.302,4,@FoxNews,"Larry Kudlow: “It’s going to promote economic growth, both sides of the border.” https://t.co/LvcDkPlJO5"
307,-0.4019,Wed Aug 29 06:38:00 +0000 2018,0.847,0.153,0.0,4,@FoxNews,"Clinton's emails were hacked by China, Trump says in tweet; appears to call for investigation https://t.co/mZTYENcGBB"
308,-0.2006,Wed Aug 29 06:30:00 +0000 2018,0.893,0.107,0.0,4,@FoxNews,".@jasoninthehouse on Attorney General Jeff Sessions: ""He's been the most ineffective attorney general we've probabl… https://t.co/vY2OaSf3Kq"
309,0.0,Wed Aug 29 06:22:52 +0000 2018,1.0,0.0,0.0,4,@FoxNews,FIFA President Gianni Infantino presents @POTUS with soccer jerseys during an Oval Office meeting to commemorate No… https://t.co/3OOkCkW2zB
310,0.25,Wed Aug 29 06:15:00 +0000 2018,0.769,0.094,0.137,4,@FoxNews,"""Our government needs tools to pressure North Korea.""

Otto Warmbier's parents are trying to honor his legacy by wo… https://t.co/7AAr7amebQ"
311,-0.5859,Wed Aug 29 06:07:00 +0000 2018,0.625,0.306,0.069,4,@FoxNews,"Menendez, in fight for political life, loses backing of fellow NJ Democrat https://t.co/PG8hVJIQ0F"
312,0.4404,Wed Aug 29 06:00:03 +0000 2018,0.669,0.105,0.226,4,@FoxNews,".@newtgingrich: ""If the Democrats win control of the House, it'll be a total mess for two solid years."" #Cavuto https://t.co/cGLoQ3u4NO"
313,0.0,Wed Aug 29 05:53:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"The sun sets behind the mountains on Tuesday in Denver, as smoke filters into the intermountain West with forest fi… https://t.co/vFLYA9ncWi"
314,0.0,Wed Aug 29 05:45:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,FIFA president Gianni Infantino gave @POTUS a yellow and red card during a meeting at the @WhiteHouse Tuesday https://t.co/VA8Lmcfmrr
315,-0.3182,Wed Aug 29 05:38:00 +0000 2018,0.784,0.216,0.0,4,@FoxNews,"'Leave my wife out of it,' Rep. Hunter says about corruption charges: report https://t.co/njeUWMMhLE"
316,0.0,Wed Aug 29 05:30:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Jim Brown: “This president is accessible and he’s different.” https://t.co/QpLRheFTj8
317,-0.3818,Wed Aug 29 05:23:00 +0000 2018,0.86,0.14,0.0,4,@FoxNews,A man watches lightning from a concourse at Kauffman Stadium during a severe storm before a baseball game between t… https://t.co/fX3KKkAVSM
318,0.4404,Wed Aug 29 05:15:00 +0000 2018,0.847,0.0,0.153,4,@FoxNews,".@RepDeSantis on @AndrewGillum: ""I'm trying to make Florida even better, he's trying to make Florida Venezuela.""… https://t.co/8TY0IAFrM0"
319,0.128,Wed Aug 29 05:07:00 +0000 2018,0.889,0.0,0.111,4,@FoxNews,Homeless veteran who helped stranded woman takes legal action against couple: report https://t.co/gHAUFQDyaL
320,0.0,Wed Aug 29 05:00:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"""It'll ultimately be paid for by Mexico."" — @POTUS responded to a question Tuesday about funding a U.S.-Mexico bord… https://t.co/9sslK4P7F4"
321,0.0,Wed Aug 29 04:53:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"On #Cavuto, @newtgingrich predicted that President @realDonaldTrump will get reelected because ""the economy, frankl… https://t.co/LylybTIUFB"
322,-0.296,Wed Aug 29 04:45:00 +0000 2018,0.82,0.18,0.0,4,@FoxNews,.@LindseyGrahamSC: “I’ve seen no evidence of collusion after two years.” https://t.co/BLwK9GiFFU
323,0.0,Wed Aug 29 04:38:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"Earthquake east of Los Angeles hits magnitude 4.4, USGS says https://t.co/zMTjSibrsa"
324,0.0,Wed Aug 29 04:30:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"After he was born at just 22 weeks and spent 160 days in the hospital, a baby boy “graduated” from the neonatal int… https://t.co/m0EpY8bQY6"
325,0.0,Wed Aug 29 04:23:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,K-pop band @BTS_twt beats Taylor Swift's YouTube record for most video views in 24 hours with song #IDOL https://t.co/3WYHm6GT5e
326,0.0,Wed Aug 29 04:16:44 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Jim Brown: “We should never denigrate our flag and our national anthem.” https://t.co/cBKe4jHAAn
327,-0.5994,Wed Aug 29 04:11:38 +0000 2018,0.755,0.245,0.0,4,@FoxNews,Russia to hold its biggest war games since fall of Soviet Union https://t.co/atP1B7GXnr
328,0.6124,Wed Aug 29 04:08:00 +0000 2018,0.75,0.0,0.25,4,@FoxNews,Comedian Pete Davidson shared his thoughts about working with @realDonaldTrump when he hosted “Saturday Night Live”… https://t.co/rTVuIjYFOt
329,0.824,Wed Aug 29 04:01:00 +0000 2018,0.619,0.0,0.381,4,@FoxNews,HEARTWARMING: This golden retriever got the surprise of a lifetime when a special soldier returned home from traini… https://t.co/cNmkkYq0N8
330,-0.34,Wed Aug 29 03:56:39 +0000 2018,0.821,0.179,0.0,4,@FoxNews,California to become first state eliminating bail for suspects awaiting trial https://t.co/LvMWfzQRJ5
331,-0.2006,Wed Aug 29 03:44:37 +0000 2018,0.893,0.107,0.0,4,@FoxNews,".@jasoninthehouse on Attorney General Jeff Sessions: ""He's been the most ineffective attorney general we've probabl… https://t.co/VIQDKPA8eZ"
332,0.5859,Wed Aug 29 03:35:23 +0000 2018,0.808,0.0,0.192,4,@FoxNews,.@RepMcSally makes remarks after it is projected that she will win the Arizona GOP Senate primary. https://t.co/PZ3HIwa4Xz
333,0.8481,Wed Aug 29 03:33:07 +0000 2018,0.62,0.0,0.38,4,@FoxNews,"JUST IN: Sinema, McSally projected to win Arizona Senate primaries, Ducey keeps reelection hopes alive in governor'… https://t.co/l7bCNE5S7H"
334,0.5859,Wed Aug 29 03:30:54 +0000 2018,0.817,0.0,0.183,4,@FoxNews,"JUST IN: Congresswoman @kyrstensinema will win the Arizona Democratic Senate primary, the Fox News Decision Desk pr… https://t.co/8lUaP0RrFK"
335,0.0,Wed Aug 29 03:16:50 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"DOJ official Bruce Ohr grilled over Trump dossier, Steele ties https://t.co/OCdo7McRWb https://t.co/slAan5iQJA"
336,0.4404,Wed Aug 29 03:05:00 +0000 2018,0.847,0.0,0.153,4,@FoxNews,".@RepDeSantis on @AndrewGillum: ""I'm trying to make Florida even better, he's trying to make Florida Venezuela.""… https://t.co/n6Sf369FlX"
337,0.4019,Wed Aug 29 03:00:01 +0000 2018,0.856,0.0,0.144,4,@FoxNews,"Actress @katemara, whose family co-owns the New York @Giants and Pittsburgh @steelers, threw her support behind… https://t.co/Td4efEKjjd"
338,0.0,Wed Aug 29 02:52:00 +0000 2018,1.0,0.0,0.0,4,@FoxNews,"Dog owner who used pet-sitting service says he found shirtless men, lube in living room https://t.co/NPUjbnFHY7"
339,-0.7964,Wed Aug 29 02:44:00 +0000 2018,0.608,0.392,0.0,4,@FoxNews,Washington state sees 12th feline mutilated amid fears of a serial cat killer https://t.co/Jw9TE508qY
340,0.5719,Wed Aug 29 02:35:12 +0000 2018,0.764,0.0,0.236,4,@FoxNews,"Tulsa businessman, political novice Kevin Stitt wins GOP primary for Oklahoma governor https://t.co/pBObz3ZKda"
341,0.0,Wed Aug 29 02:27:03 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Mystery as woman in T-shirt and possibly shackles appears on Texas homeowner's doorstep https://t.co/gUqY9zCQDW
342,-0.6597,Wed Aug 29 02:24:15 +0000 2018,0.484,0.367,0.149,4,@FoxNews,California mom bitten by 'kissing bug' warns others about danger of 'silent killer' parasitic disease https://t.co/hlzRowjUsF
343,0.5719,Wed Aug 29 02:16:33 +0000 2018,0.748,0.0,0.252,4,@FoxNews,"Donna Shalala, ex-Clinton Cabinet member, wins Dem primary to replace Ros-Lehtinen https://t.co/Gwl4ZmxVd8"
344,-0.7717,Wed Aug 29 02:02:00 +0000 2018,0.691,0.309,0.0,4,@FoxNews,"4 Ohio children abducted by mom, believed to be in danger and heading to Florida, police say. https://t.co/ovXuQIVr14"
345,0.5267,Wed Aug 29 02:00:09 +0000 2018,0.825,0.0,0.175,4,@FoxNews,Catherine Herridge reports on Justice Department official Bruce Ohr testifying to House lawmakers Tuesday about his… https://t.co/ZIsRIaH2OD
346,0.5719,Wed Aug 29 01:46:29 +0000 2018,0.709,0.0,0.291,4,@FoxNews,Rep. @RonDeSantisFL wins the Florida GOP gubernatorial primary. https://t.co/sMH3MYFYmb https://t.co/tvxWErCAzi
347,0.5719,Wed Aug 29 01:42:55 +0000 2018,0.684,0.0,0.316,4,@FoxNews,.@FLGovScott wins the Florida GOP Senate primary. https://t.co/sMH3MYFYmb https://t.co/k9vNy6vhbx
348,0.5859,Wed Aug 29 01:35:48 +0000 2018,0.808,0.0,0.192,4,@FoxNews,Tallahassee Mayor @AndrewGillum makes remarks after being projected to win the Democratic primary race for Florida… https://t.co/7uvutyxQNV
349,0.2732,Wed Aug 29 01:30:59 +0000 2018,0.717,0.117,0.166,4,@FoxNews,"BREAKING: Tallahassee Mayor @AndrewGillum wins the Democratic primary race for Florida governor in an upset, Fox Ne… https://t.co/r8G24Dhbya"
350,0.2023,Wed Aug 29 01:16:02 +0000 2018,0.886,0.0,0.114,4,@FoxNews,Sen. @ChrisCoons: 'Significant Body of Work' From Judge Kavanaugh's Past Yet to Be Reviewed. https://t.co/5b222fk997
351,0.4767,Wed Aug 29 01:04:00 +0000 2018,0.829,0.0,0.171,4,@FoxNews,".@HoustonTexans star @JJWatt's Hurricane Harvey relief helped raise an incredible $41.6 million, a world record for… https://t.co/H1DOJoLjwb"
352,0.5859,Wed Aug 29 00:52:55 +0000 2018,0.787,0.0,0.213,4,@FoxNews,Rep. @RonDeSantisFL makes remarks after being projected to win the Florida GOP gubernatorial primary.… https://t.co/pR2DIfduow
353,0.0772,Wed Aug 29 00:43:21 +0000 2018,0.874,0.0,0.126,4,@FoxNews,"Viking Cruises bans children, says clients want kid-free vacations https://t.co/36TtTo4pDP"
354,0.824,Wed Aug 29 00:30:00 +0000 2018,0.619,0.0,0.381,4,@FoxNews,HEARTWARMING: This golden retriever got the surprise of a lifetime when a special soldier returned home from traini… https://t.co/517qXUT20J
355,0.0,Wed Aug 29 00:26:43 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Florida Agriculture Commissioner @AdamPutnam concedes to Rep. @RonDeSantisFL in the Florida GOP gubernatorial prima… https://t.co/yB9pIJvEw3
356,0.0,Wed Aug 29 00:22:54 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Former soccer star says rat ate his foot while he was sleeping https://t.co/j7YuHWgKqY
357,-0.296,Wed Aug 29 00:14:14 +0000 2018,0.833,0.167,0.0,4,@FoxNews,Mom punches homeless woman to stop alleged kidnapping of daughter: records https://t.co/kTA7By9E9g
358,0.5719,Wed Aug 29 00:03:50 +0000 2018,0.802,0.0,0.198,4,@FoxNews,"BREAKING: Trump-backed Florida Rep. DeSantis wins GOP primary race for Florida governor, Fox News projects. https://t.co/1Tn4dpNToH"
359,-0.6705,Tue Aug 28 23:58:35 +0000 2018,0.703,0.297,0.0,4,@FoxNews,Missouri becomes first state to issue law protecting citizens from accidentally buying fake meat. https://t.co/qtM6tGsgLm
360,-0.4767,Tue Aug 28 23:44:42 +0000 2018,0.795,0.205,0.0,4,@FoxNews,"MS-13 gang member arrested after he re-entered US illegally, Border Patrol says. https://t.co/JfudMBr3Hp"
361,-0.5719,Tue Aug 28 23:38:00 +0000 2018,0.829,0.171,0.0,4,@FoxNews,".@MZHemingway on NC redistricting ruling: ""It throws the entire state into chaos and it disenfranchises an entire s… https://t.co/MclIbutDdK"
362,0.0258,Tue Aug 28 23:34:20 +0000 2018,0.922,0.0,0.078,4,@FoxNews,"Brett Kavanaugh backed by Bob Bennett, Bill Clinton's Paula Jones-era lawyer. (via @nicoledarrah) https://t.co/ifUt1PuDVh"
363,-0.5267,Tue Aug 28 23:28:45 +0000 2018,0.671,0.238,0.091,4,@FoxNews,Toddler's death after leaving immigration facility leads to $40 million legal claim. https://t.co/H2dXw2vJuI
364,-0.1779,Tue Aug 28 23:20:50 +0000 2018,0.759,0.135,0.105,4,@FoxNews,.@USCG and @USNavy bomb technicians are working to retrieve what looks like an unexploded mine that was spotted flo… https://t.co/9nxUVCEhu3
365,0.0,Tue Aug 28 23:19:03 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Google CEO slammed by lawmakers for declining to testify at Senate hearing. https://t.co/TDjJfdQd8r
366,0.0258,Tue Aug 28 23:11:53 +0000 2018,0.948,0.0,0.052,4,@FoxNews,"Sen. @ChrisCoons on calls for postponement of Kavanaugh proceedings: ""At the end of the day what matters here is, a… https://t.co/3Q9ihRRuFs"
367,0.7579,Tue Aug 28 22:56:52 +0000 2018,0.548,0.078,0.374,4,@FoxNews,".@POTUS honors anniversary of MLK 'I Have a Dream' speech touting his policies, hope for America https://t.co/xPX2JgNWF3"
368,-0.3182,Tue Aug 28 22:49:20 +0000 2018,0.887,0.113,0.0,4,@FoxNews,"Secretary Mattis: ""We took the step to suspend several of the largest exercises as a good-faith measure coming out… https://t.co/5VdOHKTBCq"
369,0.0,Tue Aug 28 22:37:38 +0000 2018,1.0,0.0,0.0,4,@FoxNews,".@SenatorBerger: ""I think the fairest way to do it is to let the people elect the legislators and let the legislato… https://t.co/KOlrveb3lO"
370,0.0,Tue Aug 28 22:26:59 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Phil Keating reports on the tight gubernatorial race in Florida. #SpecialReport  https://t.co/vRKSDUGh21 https://t.co/07aiV9PzT3
371,-0.4019,Tue Aug 28 22:20:42 +0000 2018,0.838,0.162,0.0,4,@FoxNews,".@pdoocy reports on today's Arizona @GOP Senate primary, including problems with voting machines. #SpecialReport… https://t.co/SS3reyYSwW"
372,0.0,Tue Aug 28 22:13:34 +0000 2018,1.0,0.0,0.0,4,@FoxNews,Parents of baby misdiagnosed with terminal brain condition in utero left fate 'in God's hands'  https://t.co/auuUttgZpU
373,0.0772,Tue Aug 28 22:03:25 +0000 2018,0.78,0.099,0.121,4,@FoxNews,"Florida Senate race between Scott, Nelson expected to be competitive and costly. https://t.co/z1qUScfXfV"
374,-0.875,Tue Aug 28 21:55:00 +0000 2018,0.5,0.5,0.0,4,@FoxNews,Pope Francis facing calls to resign; sexual abuse scandal exposes rifts in the Vatican. https://t.co/AAQvL8xpIE
375,-0.6486,Tue Aug 28 21:49:00 +0000 2018,0.719,0.281,0.0,4,@FoxNews,Texas ex-cop Roy Oliver convicted of murdering unarmed teen Jordan Edwards. https://t.co/68b9xg76dM
